winter_PSurf,spring_PSurf,summer_PSurf,autumn_PSurf,winter_Qair,spring_Qair,summer_Qair,autumn_Qair,winter_Tair,spring_Tair,summer_Tair,autumn_Tair,winter_Wind,spring_Wind,summer_Wind,autumn_Wind,lon,lat,sand % topsoil,silt % topsoil,clay % topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CaCO3 % topsoil
0.6163337,0.5829962,0.58782417,0.5950183,0.322142,0.08276006,0.21186933,0.10557716,0.502153,0.5789981,0.48707756,0.53872764,0.3293957,0.553608,0.47267833,0.38749334,0.04999999750000012,0.571428538775512,0.4489744501198635,0.3966666588888891,0.39777327264215123,0.44734657359463376,0.46251919853397366,0.44396360360515696,0.5166432154327011,0.352089352416659
0.6302183,0.60387397,0.6085665,0.6131831,0.4995743,0.3704312,0.57420135,0.4597735,0.686695,0.8050705,0.7948978,0.82181996,0.7165593,0.7206304,0.8045604,0.566695,0.07499999625000019,0.3999999771428584,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.65865093,0.6304566,0.6355661,0.64064395,0.47930875,0.32761788,0.5393678,0.42072234,0.649538,0.7745701,0.7513331,0.7750511,0.6880809,0.69500566,0.7867485,0.5688036,0.07499999625000019,0.428571404081634,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.7233442,0.692956,0.6979386,0.70433575,0.45182446,0.25815168,0.4998215,0.3507138,0.5739391,0.6956599,0.66662663,0.6791708,0.6351046,0.6563418,0.7631531,0.56584185,0.07499999625000019,0.45714283102040965,0.37385176325844016,0.3966666588888891,0.39777327264215123,0.3477548181593321,0.3333328017020707,0.3232744686445318,0.3877509371542734,0.34205566531810594
0.66512024,0.633512,0.63938606,0.6452176,0.46951008,0.23857656,0.506971,0.32549143,0.54770124,0.6615931,0.62565887,0.63688534,0.58431405,0.66623324,0.73587394,0.564483,0.07499999625000019,0.4857142579591852,0.5225871332252784,0.38921567864282985,0.3051619381720321,0.30285689562702395,0.27591662533233596,0.2155163124296878,0.10848433421767759,0.7529995551096584
0.6347722,0.60218906,0.6078824,0.6143346,0.47475985,0.21420082,0.44668284,0.31083393,0.5548044,0.6669213,0.62054735,0.6457686,0.5331868,0.6819133,0.6769571,0.5451081,0.07499999625000019,0.5142856848979608,0.5225871332252784,0.38921567864282985,0.3051619381720321,0.30285689562702395,0.27591662533233596,0.2155163124296878,0.10848433421767759,0.7529995551096584
0.5431418,0.51033455,0.5167244,0.52243066,0.3922394,0.14856368,0.3093614,0.22293878,0.5214634,0.6274654,0.5820895,0.59893036,0.52500325,0.72709996,0.66841185,0.5773208,0.07499999625000019,0.5428571118367365,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.48857298,0.4556669,0.46201336,0.46737412,0.31901538,0.08580323,0.17785875,0.12763602,0.48119655,0.58438224,0.5385225,0.54548234,0.38729432,0.62121785,0.52549165,0.44436717,0.07499999625000019,0.571428538775512,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.6286833,0.6022888,0.60637474,0.61191607,0.4652377,0.3245868,0.49654877,0.4111161,0.6847007,0.8230407,0.8257318,0.83745986,0.73825496,0.7319841,0.82178897,0.58833766,0.09999999500000024,0.3999999771428584,0.0,0.20921568217224154,0.14946018641261494,0.12163255376934379,0.3508766333706007,0.1681027236951565,0.3770099139644043,0.1013653247263002
0.62551045,0.5972635,0.60219806,0.60765177,0.46814102,0.30142918,0.481668,0.39164755,0.66010404,0.7997422,0.7949825,0.8017762,0.7378051,0.71095544,0.7989759,0.6024138,0.09999999500000024,0.428571404081634,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.7054809,0.6747962,0.67946106,0.6865784,0.44368255,0.23732787,0.42816067,0.33405474,0.58614796,0.7225873,0.7128753,0.71044856,0.6807303,0.6745293,0.75151044,0.58319855,0.09999999500000024,0.45714283102040965,0.37385176325844016,0.3966666588888891,0.39777327264215123,0.3477548181593321,0.3333328017020707,0.3232744686445318,0.3877509371542734,0.34205566531810594
0.6693068,0.63750744,0.6427188,0.64963627,0.45388797,0.22630699,0.43345532,0.32347178,0.55462706,0.6920918,0.67701674,0.66808563,0.6044586,0.6861691,0.7187989,0.5639518,0.09999999500000024,0.4857142579591852,0.5225871332252784,0.38921567864282985,0.3051619381720321,0.30285689562702395,0.27591662533233596,0.2155163124296878,0.10848433421767759,0.7529995551096584
0.6404452,0.60768193,0.61287206,0.6201177,0.45126095,0.2020952,0.37821072,0.3057415,0.55116415,0.6848916,0.66679364,0.661331,0.5522272,0.7068347,0.68527967,0.55019677,0.09999999500000024,0.5142856848979608,0.37385176325844016,0.3966666588888891,0.39777327264215123,0.3477548181593321,0.3333328017020707,0.3232744686445318,0.3877509371542734,0.34205566531810594
0.55505294,0.5222728,0.5279614,0.5344902,0.3896425,0.14785147,0.2522575,0.22406337,0.52310616,0.65620726,0.6411582,0.6257268,0.54862356,0.72591895,0.6806968,0.5683601,0.09999999500000024,0.5428571118367365,0.4489744501198635,0.3966666588888891,0.39777327264215123,0.44734657359463376,0.46251919853397366,0.44396360360515696,0.5166432154327011,0.352089352416659
0.477266,0.44462124,0.45075592,0.45637125,0.32487446,0.09667488,0.14311352,0.13927686,0.47210076,0.5987828,0.59507424,0.56324875,0.4726062,0.68551785,0.6222139,0.5160158,0.09999999500000024,0.571428538775512,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.5525966,0.57232326,0.58897614,0.56932163,0.53679186,0.3354896,0.19134432,0.16768436,0.9999999,0.6482707,0.0,0.6012078,0.60553557,0.532143,0.5435041,0.58040416,0.09999999500000024,0.5999999657142876,0.27469484994721466,0.673725476985775,0.39406207162513374,0.4236731235321441,0.29984003215305877,0.3405157736389067,0.3984919603441424,0.5221348563452687
0.6428176,0.6175288,0.62016964,0.6269543,0.41968942,0.27528048,0.36844665,0.35836247,0.6653887,0.8157813,0.8307563,0.83297855,0.7861043,0.75586563,0.84458494,0.6140413,0.1249999937500003,0.37142855020408283,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.6349384,0.6083315,0.6120447,0.61852217,0.4049009,0.2574261,0.36296406,0.33498994,0.65135974,0.8032577,0.815424,0.8151407,0.7834581,0.76324654,0.8316836,0.6165981,0.1249999937500003,0.3999999771428584,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.6366581,0.60830534,0.61288863,0.61932105,0.41019505,0.24425377,0.36804676,0.33819005,0.62312603,0.781772,0.7923855,0.7862158,0.7675583,0.74342,0.7988697,0.6106187,0.1249999937500003,0.428571404081634,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.6767612,0.6460186,0.6504848,0.65799177,0.46501338,0.2549634,0.40808767,0.37511563,0.61602604,0.7710596,0.7848464,0.76609653,0.6935873,0.6985322,0.7475936,0.5827252,0.1249999937500003,0.45714283102040965,0.0,0.20921568217224154,0.14946018641261494,0.12163255376934379,0.3508766333706007,0.1681027236951565,0.3770099139644043,0.1013653247263002
0.6495138,0.61770207,0.6226501,0.63009286,0.4771744,0.25280952,0.4213557,0.3980974,0.58632207,0.74050325,0.7540124,0.728215,0.62385994,0.6902989,0.70476514,0.5503682,0.1249999937500003,0.4857142579591852,0.7836919493684165,0.19941176079584783,0.11943319636583677,0.16897945389432337,0.49282218050688914,0.15517174494937522,0.3877509371542734,0.08191973181962217
0.6420741,0.60946274,0.61439127,0.6221491,0.42153838,0.19957344,0.3294778,0.30668175,0.544061,0.69929206,0.71563923,0.6769689,0.55648345,0.7120627,0.67715067,0.54124326,0.1249999937500003,0.5142856848979608,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.5815215,0.5488358,0.55386156,0.56132203,0.37512422,0.15730989,0.22289196,0.25235054,0.5336723,0.6831363,0.70541847,0.661331,0.5551837,0.7140106,0.67889357,0.55561423,0.1249999937500003,0.5428571118367365,0.4489744501198635,0.3966666588888891,0.39777327264215123,0.44734657359463376,0.46251919853397366,0.44396360360515696,0.5166432154327011,0.352089352416659
0.4888458,0.45663306,0.4622899,0.4682606,0.31165454,0.10489696,0.11153286,0.14614001,0.45625165,0.6023541,0.6310198,0.5655261,0.5325307,0.69492614,0.6743889,0.5513043,0.1249999937500003,0.571428538775512,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.5351264,0.50269085,0.5062512,0.51418626,0.30493024,0.11095922,0.058114704,0.1278543,0.4633516,0.6005397,0.63370144,0.56772804,0.31521708,0.5486059,0.48405612,0.3532368,0.1249999937500003,0.5999999657142876,0.27469484994721466,0.673725476985775,0.39406207162513374,0.4236731235321441,0.29984003215305877,0.3405157736389067,0.3984919603441424,0.5221348563452687
0.62027067,0.5949688,0.59710276,0.60436654,0.40500724,0.26403338,0.29008296,0.34773657,0.65664274,0.8212263,0.8435764,0.8352559,0.8510479,0.79786617,0.8594932,0.6679805,0.14999999250000037,0.37142855020408283,0.37385176325844016,0.3966666588888891,0.39777327264215123,0.3477548181593321,0.3333328017020707,0.3232744686445318,0.3877509371542734,0.34205566531810594
0.5331967,0.5071974,0.5115893,0.51714194,0.38333276,0.23604529,0.28100652,0.3200866,0.63005185,0.8014991,0.82313484,0.8062555,0.84073144,0.8147485,0.85230905,0.6629368,0.14999999250000037,0.3999999771428584,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.6201029,0.59170306,0.596162,0.6029681,0.37912446,0.21098846,0.2806336,0.29529622,0.6125599,0.78358644,0.81299645,0.7839384,0.8045524,0.7974257,0.8026938,0.6400222,0.14999999250000037,0.428571404081634,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.6778804,0.6470535,0.65120375,0.6593683,0.4297022,0.22426964,0.32017392,0.33898595,0.5948923,0.7674882,0.7976641,0.7616927,0.698184,0.73532045,0.7268704,0.58777267,0.14999999250000037,0.45714283102040965,0.7836919493684165,0.19941176079584783,0.11943319636583677,0.16897945389432337,0.49282218050688914,0.15517174494937522,0.3877509371542734,0.08191973181962217
0.66726416,0.63534135,0.6396062,0.64813274,0.45894197,0.24524707,0.3497505,0.39629528,0.57922053,0.7530893,0.7848464,0.74385285,0.6113136,0.71902776,0.68620306,0.5361375,0.14999999250000037,0.4857142579591852,0.7836919493684165,0.19941176079584783,0.11943319636583677,0.16897945389432337,0.49282218050688914,0.15517174494937522,0.3877509371542734,0.08191973181962217
0.65071,0.61801755,0.6224178,0.6309864,0.40900975,0.18991275,0.27058557,0.31537545,0.5405981,0.7082476,0.74907017,0.6881294,0.5649507,0.72473925,0.6767985,0.5390399,0.14999999250000037,0.5142856848979608,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.6037888,0.5712481,0.5756199,0.5838463,0.35799855,0.15580533,0.18131699,0.2538647,0.52293044,0.6902774,0.7388471,0.6658103,0.5640326,0.70953214,0.68249387,0.5406735,0.14999999250000037,0.5428571118367365,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.53884596,0.5068198,0.511529,0.5187008,0.30403975,0.120766185,0.10553418,0.16387075,0.45971456,0.6221388,0.68246233,0.5878432,0.55438554,0.6825714,0.680677,0.5379172,0.14999999250000037,0.571428538775512,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.510559,0.4787473,0.48256603,0.4899422,0.2978857,0.13219635,0.06020985,0.15158425,0.44932422,0.5987828,0.6594215,0.56324875,0.45851335,0.63729465,0.6034129,0.4576723,0.14999999250000037,0.5999999657142876,0.4489744501198635,0.3966666588888891,0.39777327264215123,0.44734657359463376,0.46251919853397366,0.44396360360515696,0.5166432154327011,0.352089352416659
0.7328481,0.7078902,0.7070906,0.7170721,0.39044946,0.26744786,0.21086828,0.37252071,0.67249024,0.8426495,0.874241,0.87761676,0.8784789,0.77387786,0.8186376,0.67282605,0.17499999125000043,0.3428571232653072,0.409085184231972,0.45529410871972337,0.40114709174853086,0.3477548181593321,0.4960119680829855,0.43965327735656273,0.6025714009516547,0.3570541846481513
0.67242956,0.6465445,0.64725995,0.6563694,0.39450186,0.25468558,0.21774451,0.35601503,0.6495396,0.824796,0.8589934,0.84641445,0.8980974,0.8222101,0.8510838,0.7060168,0.17499999125000043,0.37142855020408283,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.6192665,0.5923526,0.5949359,0.6030437,0.37422347,0.22700016,0.20635782,0.3043011,0.62312603,0.80331194,0.84374577,0.81521213,0.86017555,0.8361079,0.8448756,0.68676484,0.17499999125000043,0.3999999771428584,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.5819194,0.5538197,0.55811346,0.5650667,0.37335968,0.206355,0.21801989,0.28256664,0.6072785,0.78897226,0.8335226,0.792893,0.8212161,0.83461505,0.804948,0.66864276,0.17499999125000043,0.428571404081634,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.6088734,0.5789523,0.5838261,0.5909167,0.38368392,0.1942237,0.23062111,0.27685758,0.5562715,0.74413216,0.7899556,0.7304903,0.714859,0.7946503,0.7205318,0.6133393,0.17499999125000043,0.45714283102040965,0.7836919493684165,0.19941176079584783,0.11943319636583677,0.16897945389432337,0.49282218050688914,0.15517174494937522,0.3877509371542734,0.08191973181962217
0.58543843,0.5544922,0.5598666,0.56685656,0.42408192,0.21868956,0.28063074,0.35245484,0.54224086,0.7279764,0.78232944,0.71044856,0.61940074,0.7510404,0.66878074,0.54034746,0.17499999125000043,0.4857142579591852,0.7836919493684165,0.19941176079584783,0.11943319636583677,0.16897945389432337,0.49282218050688914,0.15517174494937522,0.3877509371542734,0.08191973181962217
0.5822133,0.5505142,0.5556568,0.5631256,0.4076253,0.19997074,0.2495984,0.3417209,0.5315023,0.71720475,0.78241414,0.69701266,0.5786574,0.73193413,0.6615924,0.5305362,0.17499999125000043,0.5142856848979608,0.37385176325844016,0.3966666588888891,0.39777327264215123,0.3477548181593321,0.3333328017020707,0.3232744686445318,0.3877509371542734,0.34205566531810594
0.5965233,0.5643837,0.5685994,0.5769905,0.3653437,0.16944878,0.17504907,0.29270574,0.51764745,0.69929373,0.7722757,0.6769709,0.5640736,0.6988025,0.6568915,0.5214158,0.17499999125000043,0.5428571118367365,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.5333455,0.50172305,0.5064199,0.51360536,0.3114247,0.13936943,0.104308315,0.1930506,0.464996,0.63823706,0.7210025,0.6034077,0.5506711,0.67849946,0.667509,0.5119828,0.17499999125000043,0.571428538775512,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.5203257,0.4890993,0.49254704,0.5002004,0.29720762,0.15844776,0.0678025,0.1840995,0.45079127,0.6185099,0.7056702,0.5833639,0.49555764,0.6625934,0.6333416,0.4782267,0.17499999125000043,0.5999999657142876,0.4489744501198635,0.3966666588888891,0.39777327264215123,0.44734657359463376,0.46251919853397366,0.44396360360515696,0.5166432154327011,0.352089352416659
0.43428916,0.40381056,0.40791455,0.41390386,0.28135544,0.17352293,0.04085489,0.17362474,0.41234618,0.5592693,0.64928544,0.5276445,0.37273797,0.64541924,0.61603194,0.4467255,0.17499999125000043,0.6285713926530633,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.73516357,0.7110633,0.70932055,0.71968395,0.41773304,0.28109938,0.22557932,0.44576657,0.6989038,0.8658313,0.91261417,0.9177003,0.8591007,0.7170645,0.72681636,0.63745534,0.1999999900000005,0.31428569632653164,0.409085184231972,0.45529410871972337,0.40114709174853086,0.3477548181593321,0.4960119680829855,0.43965327735656273,0.6025714009516547,0.3570541846481513
0.72889376,0.7036556,0.7024101,0.71305156,0.38843945,0.26108247,0.17577253,0.38712844,0.6653887,0.8408351,0.88446176,0.8753394,0.9212569,0.7972504,0.8184928,0.6912723,0.1999999900000005,0.3428571232653072,0.409085184231972,0.45529410871972337,0.40114709174853086,0.3477548181593321,0.4960119680829855,0.43965327735656273,0.6025714009516547,0.3570541846481513
0.65390664,0.6279472,0.62835264,0.6379052,0.39964205,0.26344228,0.1751112,0.36810756,0.64425814,0.82655126,0.8743257,0.8530957,0.9037326,0.8346473,0.8310677,0.7046086,0.1999999900000005,0.37142855020408283,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.58292145,0.5562648,0.5585625,0.56678706,0.39318976,0.24298064,0.17545013,0.34283438,0.6213075,0.8068833,0.85648113,0.8218934,0.8866598,0.8496638,0.8108822,0.69164914,0.1999999900000005,0.3999999771428584,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.50289136,0.4757099,0.48038366,0.4865967,0.3921322,0.23592189,0.20163776,0.32177106,0.5930738,0.78534174,0.8463427,0.792893,0.8628605,0.8618184,0.78447735,0.6806847,0.1999999900000005,0.428571404081634,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.55935663,0.5302358,0.5351987,0.5420102,0.38239792,0.20709142,0.19342272,0.28768504,0.5508111,0.74588746,0.8078849,0.7394449,0.75844973,0.8309392,0.7262461,0.64003015,0.1999999900000005,0.45714283102040965,0.24088334917725748,0.2142352899169551,0.25980094028675876,0.2440814334029115,0.14816563290967635,0.28405049978232855,0.17722688263283964,0.17898220194529574
0.5782558,0.54780155,0.5529556,0.5602286,0.40664566,0.20804659,0.22951783,0.3406569,0.5333208,0.7279747,0.80796957,0.7171298,0.6429379,0.78050375,0.6671603,0.55761415,0.1999999900000005,0.4857142579591852,0.7836919493684165,0.19941176079584783,0.11943319636583677,0.16897945389432337,0.49282218050688914,0.15517174494937522,0.3877509371542734,0.08191973181962217
0.5623026,0.5313578,0.5365183,0.5438505,0.40165403,0.20794363,0.21715549,0.35202897,0.5245749,0.72077614,0.8081366,0.7036939,0.6076799,0.7336658,0.6478728,0.5345327,0.1999999900000005,0.5142856848979608,0.37385176325844016,0.3966666588888891,0.39777327264215123,0.3477548181593321,0.3333328017020707,0.3232744686445318,0.3877509371542734,0.34205566531810594
0.5824439,0.551003,0.5552746,0.5634766,0.37366062,0.19588235,0.17566988,0.31454158,0.512366,0.7046187,0.8005104,0.6836481,0.5759269,0.6943135,0.62566334,0.5153519,0.1999999900000005,0.5428571118367365,0.37385176325844016,0.3966666588888891,0.39777327264215123,0.3477548181593321,0.3333328017020707,0.3232744686445318,0.3877509371542734,0.34205566531810594
0.5337824,0.5027895,0.50733185,0.5146719,0.31553635,0.1595561,0.10274912,0.2261297,0.46300176,0.65257835,0.75694335,0.6235228,0.54305637,0.69062966,0.6260513,0.50116503,0.1999999900000005,0.571428538775512,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.5597497,0.5285858,0.5314877,0.5400571,0.2984377,0.16863585,0.06608589,0.20531368,0.45607433,0.62922233,0.744208,0.60560757,0.48714432,0.6844195,0.6107725,0.4647185,0.1999999900000005,0.5999999657142876,0.4489744501198635,0.3966666588888891,0.39777327264215123,0.44734657359463376,0.46251919853397366,0.44396360360515696,0.5166432154327011,0.352089352416659
0.50063187,0.47039628,0.4734334,0.48080808,0.27741504,0.18898141,0.05469046,0.19953053,0.4176292,0.577182,0.6955317,0.5499596,0.42172486,0.6858788,0.62121695,0.46298784,0.1999999900000005,0.6285713926530633,0.5256071407372953,0.3519607774125338,0.33316463675498253,0.4122445614330111,0.3269532265498779,0.30172283740156297,0.10848433421767759,0.5386842971169096
0.73457307,0.7102672,0.7082675,0.7191167,0.4285788,0.27443543,0.23035774,0.45908874,0.6954409,0.8640761,0.92032033,0.9243836,0.8738307,0.74638283,0.71287286,0.65581155,0.22499998875000055,0.31428569632653164,0.409085184231972,0.45529410871972337,0.40114709174853086,0.3477548181593321,0.4960119680829855,0.43965327735656273,0.6025714009516547,0.3570541846481513
0.73210305,0.70661783,0.70499676,0.71632916,0.4014047,0.2614251,0.16252246,0.3988745,0.66885,0.8461634,0.904988,0.89317924,0.89176553,0.7871067,0.7708578,0.66163987,0.22499998875000055,0.3428571232653072,0.409085184231972,0.45529410871972337,0.40114709174853086,0.3477548181593321,0.4960119680829855,0.43965327735656273,0.6025714009516547,0.3570541846481513
